
2026-09-22 05:26:25 INFO  [run_daily] ========================================
2026-09-22 05:26:26 INFO  [run_daily] KOSHVANI JOB STARTED
2026-09-22 05:26:26 INFO  [run_daily] execution_id=20260922-052625-18432a log=logs/daily-2026-09-22-052625.log
2026-09-22 05:26:26 INFO  [run_daily] host: Linux 5.15.178-android13-8-g8805f47e70a8-ab36 | Python 3.14.6 | git version 2.55.0
2026-09-22 05:26:26 INFO  [run_daily] repo: branch=main HEAD=f95f210 dir=/data/data/com.termux/files/home/koshvani-dashboard
2026-09-22 05:26:26 INFO  [run_daily] ========================================

2026-09-22 05:26:26 INFO  [run_daily] [1/6] Checking Git status...
?? logs/daily-2026-09-22-052625.log

2026-09-22 05:26:26 INFO  [run_daily] [2/6] Pulling latest code from GitHub...
2026-09-22 05:26:26 INFO  [run_daily] GIT pull --rebase: START
From https://github.com/abhi24me/koshvani-dashboard
 * branch            main       -> FETCH_HEAD
Already up to date.
2026-09-22 05:26:27 INFO  [run_daily] GIT pull --rebase: END exit_code=0 elapsed=1s
2026-09-22 05:26:27 INFO  [run_daily] Git pull successful.

2026-09-22 05:26:27 INFO  [run_daily] [3/6] Starting Koshvani scraper...
2026-09-22 05:26:28.888 INFO  [MainThread] ==================================================
2026-09-22 05:26:28.896 INFO  [MainThread] KOSHVANI CRAWLER START
2026-09-22 05:26:57.357 INFO  [worker_1] [02/24 2401001020103] VALIDATE ok status=ok rows=2
2026-09-22 05:26:57.370 INFO  [worker_1] [02/24 2401001020103] FILE WRITE agri-011-2401001020103.json 1582 bytes 8 ms (status=ok, rows=2)
2026-09-22 05:26:57.373 INFO  [worker_1] [02/24 2401001020103] STATUS UPDATE scheme=2401001020103 status=1 attempts=1 remark='' [crawler_status.json 2366 bytes, 2 ms]
2026-09-22 05:26:57.373 INFO  [worker_1] [02/24 2401001020103] Attempt 1/3 succeeded in 28.39s
2026-09-22 05:26:57.374 INFO  [worker_1] [02/24 2401001020103] SCHEME DONE status=1 attempts=1 elapsed=28.39s worker=worker_1
2026-09-22 05:26:57.374 INFO  [worker_1] [07/24 2401001070300] SCHEME START पौध संरक्षण सेवा तथा कृषि रक्षा सेवा (Grant 011) (worker=worker_1)
2026-09-22 05:26:57.374 INFO  [worker_1] [07/24 2401001070300] Attempt 1/3 START
2026-09-22 05:26:57.385 INFO  [MainThread] FILE WRITE index.json 14344 bytes 3 ms | overall=RUNNING successful=3 failed=0 unprocessed=21
2026-09-22 05:26:57.397 INFO  [worker_1] [07/24 2401001070300] HTTP GET main page (KoshvaniStatic.aspx) START
2026-09-22 05:26:58.233 INFO  [worker_1] [07/24 2401001070300] HTTP GET main page (KoshvaniStatic.aspx) END status=200 bytes=32533 elapsed=0.84s
2026-09-22 05:26:58.286 INFO  [worker_1] [07/24 2401001070300] HTTP GET grant list (ExpGrant.aspx) START
2026-09-22 05:26:58.670 INFO  [worker_1] [07/24 2401001070300] HTTP GET grant list (ExpGrant.aspx) END status=200 bytes=112782 elapsed=0.38s
2026-09-22 05:26:58.907 INFO  [worker_1] [07/24 2401001070300] HTTP GET scheme list (Extra_plnDept.aspx) START
2026-09-22 05:27:06.167 INFO  [worker_2] [05/24 2401001030500] HTTP GET scheme list (Extra_plnDept.aspx) END status=200 bytes=724167 elapsed=9.85s redirects=1 final=ExpHead.aspx
2026-09-22 05:27:06.258 INFO  [worker_3] [06/24 2401001030600] HTTP GET scheme list (Extra_plnDept.aspx) END status=200 bytes=724167 elapsed=9.66s redirects=1 final=ExpHead.aspx
2026-09-22 05:27:08.324 INFO  [worker_1] [07/24 2401001070300] HTTP GET scheme list (Extra_plnDept.aspx) END status=200 bytes=724167 elapsed=9.42s redirects=1 final=ExpHead.aspx
2026-09-22 05:27:13.718 INFO  [worker_0] [01/24 2401000010500] HTTP GET scheme report (Extra_plnDept.aspx) END status=200 bytes=601646 elapsed=20.82s redirects=1 final=ExpTreas.aspx
2026-09-22 05:27:25.277 INFO  [worker_2] [05/24 2401001030500] HTTP GET scheme report (Extra_plnDept.aspx) START
2026-09-22 05:27:27.146 INFO  [worker_2] [05/24 2401001030500] HTTP GET scheme report (Extra_plnDept.aspx) END status=200 bytes=83726 elapsed=1.87s redirects=1 final=ExpTreas.aspx
2026-09-22 05:27:27.662 INFO  [worker_3] [06/24 2401001030600] HTTP GET scheme report (Extra_plnDept.aspx) START
2026-09-22 05:27:28.833 INFO  [worker_2] [05/24 2401001030500] PARSE report table: columns=9 district_rows=1 fin_year=2026-2027 months={'prev_month': 'August', 'current_month': 'September'}
2026-09-22 05:27:28.841 INFO  [worker_2] [05/24 2401001030500] VALIDATE ok status=ok rows=1
2026-09-22 05:27:28.967 INFO  [worker_2] [05/24 2401001030500] FILE WRITE agri-011-2401001030500.json 1312 bytes 91 ms (status=ok, rows=1)
